2024-03-05;331
2024-03-04;385
2024-03-03;129
2024-03-02;174
2024-03-01;358
2024-02-29;411
2024-02-28;324
2024-02-27;384
2024-02-26;405
2024-02-25;162
2024-02-24;134
2024-02-23;374
2024-02-22;431
2024-02-21;478
2024-02-20;357
2024-02-19;373
2024-02-18;183
2024-02-17;156
2024-02-16;343
2024-02-15;394
2024-02-14;423
2024-02-13;412
2024-02-12;388
2024-02-11;108
2024-02-10;175
2024-02-09;287
2024-02-08;328
2024-02-07;408
2024-02-06;158
2024-02-05;306
2024-02-04;181
2024-02-03;102
2024-02-02;283
2024-02-01;388
2024-01-31;414
2024-01-30;370
2024-01-29;348
2024-01-28;178
2024-01-27;151
2024-01-26;309
2024-01-25;347
2024-01-24;380
2024-01-23;249
2024-01-22;230
2024-01-21;143
2024-01-20;161
2024-01-19;313
2024-01-18;277
2024-01-17;375
2024-01-16;325
2024-01-15;227
2024-01-14;126
2024-01-13;147
2024-01-12;257
2024-01-11;275
2024-01-10;222
2024-01-09;287
2024-01-08;277
2024-01-07;144
2024-01-06;107
2024-01-05;72
2024-01-04;206
2024-01-03;158
2024-01-02;134
2024-01-01;103
2023-12-31;107
2023-12-30;125
2023-12-29;131
2023-12-28;120
2023-12-27;121
2023-12-26;94
2023-12-25;67
2023-12-24;102
2023-12-23;107
2023-12-22;228
2023-12-21;321
2023-12-20;310
2023-12-19;306
2023-12-18;317
2023-12-17;166
2023-12-16;161
2023-12-15;269
2023-12-14;316
2023-12-13;282
2023-12-12;227
2023-12-11;370
2023-12-10;83
2023-12-09;188
2023-12-08;304
2023-12-07;354
2023-12-06;391
2023-12-05;342
2023-12-04;181
2023-12-03;131
2023-12-02;109
2023-12-01;258
2023-11-30;321
2023-11-29;347
2023-11-28;341
2023-11-27;352
2023-11-26;166
2023-11-25;122
2023-11-24;172
2023-11-23;335
2023-11-22;324
2023-11-21;396
2023-11-20;318
2023-11-19;154
2023-11-18;131
2023-11-17;98
2023-11-16;314
2023-11-15;349
2023-11-14;375
2023-11-13;384
2023-11-12;163
2023-11-11;196
2023-11-10;314
2023-11-09;327
2023-11-08;362
2023-11-07;376
2023-11-06;305
2023-11-05;54
2023-11-04;166
2023-11-03;245
2023-11-02;345
2023-11-01;384
2023-10-31;278
2023-10-30;307
2023-10-29;120
2023-10-28;141
2023-10-27;248
2023-10-26;312
2023-10-25;390
2023-10-24;331
2023-10-23;131
2023-10-22;73
2023-10-21;91
2023-10-20;297
2023-10-19;361
2023-10-18;395
2023-10-17;159
2023-10-16;332
2023-10-15;124
2023-10-14;98
2023-10-13;313
2023-10-12;328
2023-10-11;346
2023-10-10;383
2023-10-09;358
2023-10-08;146
2023-10-07;67
2023-10-06;269
2023-10-05;335
2023-10-04;348
2023-10-03;243
2023-10-02;266
2023-10-01;150
2023-09-30;61
2023-09-29;240
2023-09-28;203
2023-09-27;134
2023-09-26;286
2023-09-25;270
2023-09-24;47
2023-09-23;89
2023-09-22;176
2023-09-21;333
2023-09-20;392
2023-09-19;374
2023-09-18;326
2023-09-17;96
2023-09-16;133
2023-09-15;227
2023-09-14;307
2023-09-13;367
2023-09-12;391
2023-09-11;326
2023-09-10;145
2023-09-09;143
