2024-03-05;135
2024-03-04;141
2024-03-03;59
2024-03-02;91
2024-03-01;141
2024-02-29;160
2024-02-28;121
2024-02-27;160
2024-02-26;153
2024-02-25;73
2024-02-24;73
2024-02-23;161
2024-02-22;169
2024-02-21;188
2024-02-20;121
2024-02-19;159
2024-02-18;98
2024-02-17;80
2024-02-16;159
2024-02-15;175
2024-02-14;165
2024-02-13;156
2024-02-12;173
2024-02-11;44
2024-02-10;71
2024-02-09;116
2024-02-08;127
2024-02-07;163
2024-02-06;72
2024-02-05;110
2024-02-04;76
2024-02-03;39
2024-02-02;107
2024-02-01;166
2024-01-31;170
2024-01-30;191
2024-01-29;146
2024-01-28;85
2024-01-27;64
2024-01-26;120
2024-01-25;144
2024-01-24;140
2024-01-23;110
2024-01-22;105
2024-01-21;55
2024-01-20;67
2024-01-19;107
2024-01-18;105
2024-01-17;157
2024-01-16;125
2024-01-15;91
2024-01-14;47
2024-01-13;58
2024-01-12;87
2024-01-11;114
2024-01-10;105
2024-01-09;147
2024-01-08;113
2024-01-07;66
2024-01-06;67
2024-01-05;47
2024-01-04;80
2024-01-03;73
2024-01-02;55
2024-01-01;51
2023-12-31;43
2023-12-30;51
2023-12-29;59
2023-12-28;46
2023-12-27;57
2023-12-26;39
2023-12-25;34
2023-12-24;54
2023-12-23;43
2023-12-22;85
2023-12-21;83
2023-12-20;86
2023-12-19;73
2023-12-18;72
2023-12-17;90
2023-12-16;92
2023-12-15;62
2023-12-14;0
2023-12-13;0
2023-12-12;0
2023-12-11;0
2023-12-10;0
2023-12-09;0
2023-12-08;0
2023-12-07;0
2023-12-06;0
2023-12-05;1
2023-12-04;0
2023-12-03;0
2023-12-02;0
2023-12-01;3
2023-11-30;18
2023-11-29;0
2023-11-28;4
2023-11-27;83
2023-11-26;36
2023-11-25;30
2023-11-24;37
2023-11-23;79
2023-11-22;94
2023-11-21;102
2023-11-20;84
2023-11-19;50
2023-11-18;50
2023-11-17;31
2023-11-16;83
2023-11-15;73
2023-11-14;123
2023-11-13;138
2023-11-12;52
2023-11-11;67
2023-11-10;88
2023-11-09;74
2023-11-08;149
2023-11-07;165
2023-11-06;119
2023-11-05;35
2023-11-04;83
2023-11-03;103
2023-11-02;141
2023-11-01;153
2023-10-31;114
2023-10-30;133
2023-10-29;63
2023-10-28;59
2023-10-27;82
2023-10-26;124
2023-10-25;175
2023-10-24;126
2023-10-23;67
2023-10-22;31
2023-10-21;44
2023-10-20;107
2023-10-19;151
2023-10-18;175
2023-10-17;50
2023-10-16;151
2023-10-15;46
2023-10-14;43
2023-10-13;105
2023-10-12;118
2023-10-11;136
2023-10-10;126
2023-10-09;136
2023-10-08;82
2023-10-07;37
2023-10-06;110
2023-10-05;122
2023-10-04;143
2023-10-03;98
2023-10-02;108
2023-10-01;68
2023-09-30;36
2023-09-29;81
2023-09-28;98
2023-09-27;46
2023-09-26;120
2023-09-25;100
2023-09-24;30
2023-09-23;42
2023-09-22;79
2023-09-21;139
2023-09-20;152
2023-09-19;160
2023-09-18;129
2023-09-17;50
2023-09-16;68
2023-09-15;100
2023-09-14;137
2023-09-13;146
2023-09-12;140
2023-09-11;156
2023-09-10;74
2023-09-09;47
2023-09-08;108
2023-09-07;165
2023-09-06;146
2023-09-05;83
2023-09-04;123
2023-09-03;37
2023-09-02;57
2023-09-01;92
2023-08-31;111
2023-08-30;139
2023-08-29;123
2023-08-28;110
2023-08-27;35
2023-08-26;48
2023-08-25;101
2023-08-24;123
2023-08-23;107
2023-08-22;114
2023-08-21;82
2023-08-20;70
2023-08-19;45
2023-08-18;104
2023-08-17;104
2023-08-16;87
2023-08-15;123
2023-08-14;130
2023-08-13;49
2023-08-12;54
2023-08-11;100
2023-08-10;54
2023-08-09;113
2023-08-08;124
2023-08-07;127
2023-08-06;44
2023-08-05;42
2023-08-04;90
2023-08-03;62
2023-08-02;72
2023-08-01;101
2023-07-31;123
2023-07-30;44
2023-07-29;39
2023-07-28;87
2023-07-27;111
2023-07-26;85
2023-07-25;110
2023-07-24;72
2023-07-23;20
2023-07-22;18
2023-07-21;90
2023-07-20;107
2023-07-19;130
2023-07-18;135
2023-07-17;129
2023-07-16;51
2023-07-15;57
2023-07-14;78
2023-07-13;81
2023-07-12;97
2023-07-11;87
2023-07-10;103
2023-07-09;15
2023-07-08;28
2023-07-07;102
2023-07-06;91
2023-07-05;106
2023-07-04;133
2023-07-03;97
2023-07-02;59
2023-07-01;58
2023-06-30;103
2023-06-29;146
2023-06-28;101
2023-06-27;111
2023-06-26;130
2023-06-25;51
2023-06-24;40
2023-06-23;102
2023-06-22;106
2023-06-21;116
2023-06-20;149
2023-06-19;79
2023-06-18;37
2023-06-17;44
2023-06-16;119
2023-06-15;135
2023-06-14;143
2023-06-13;117
2023-06-12;143
2023-06-11;65
2023-06-10;56
2023-06-09;121
2023-06-08;139
2023-06-07;124
2023-06-06;112
2023-06-05;29
2023-06-04;35
2023-06-03;57
2023-06-02;122
2023-06-01;156
2023-05-31;166
2023-05-30;166
2023-05-29;146
2023-05-28;73
2023-05-27;84
2023-05-26;112
2023-05-25;145
2023-05-24;152
2023-05-23;144
2023-05-22;151
2023-05-21;53
2023-05-20;31
2023-05-19;71
2023-05-18;153
2023-05-17;182
2023-05-16;142
2023-05-15;72
2023-05-14;42
2023-05-13;64
2023-05-12;131
2023-05-11;58
2023-05-10;145
2023-05-09;143
2023-05-08;174
2023-05-07;36
2023-05-06;79
2023-05-05;126
2023-05-04;161
2023-05-03;168
2023-05-02;146
2023-05-01;151
2023-04-30;74
2023-04-29;78
2023-04-28;124
2023-04-27;187
2023-04-26;165
2023-04-25;100
2023-04-24;87
2023-04-23;80
2023-04-22;66
2023-04-21;47
2023-04-20;151
2023-04-19;135
2023-04-18;134
2023-04-17;153
2023-04-16;56
2023-04-15;59
2023-04-14;95
2023-04-13;121
2023-04-12;115
2023-04-11;138
2023-04-10;50
2023-04-09;33
2023-04-08;42
2023-04-07;41
2023-04-06;121
2023-04-05;179
2023-04-04;162
2023-04-03;152
2023-04-02;77
2023-04-01;55
2023-03-31;148
2023-03-30;103
2023-03-29;76
2023-03-28;68
2023-03-27;158
2023-03-26;90
2023-03-25;62
2023-03-24;160
2023-03-23;164
2023-03-22;59
2023-03-21;95
2023-03-20;179
2023-03-19;95
2023-03-18;91
2023-03-17;124
2023-03-16;173
2023-03-15;174
2023-03-14;180
2023-03-13;74
2023-03-12;79
2023-03-11;93
2023-03-10;167
2023-03-09;154
2023-03-08;161
2023-03-07;191
2023-03-06;163
2023-03-05;19
2023-03-04;58
2023-03-03;150
2023-03-02;181
2023-03-01;176
2023-02-28;196
2023-02-27;199
2023-02-26;67
2023-02-25;69
2023-02-24;111
2023-02-23;101
2023-02-22;85
2023-02-21;197
2023-02-20;182
2023-02-19;113
2023-02-18;86
2023-02-17;138
2023-02-16;102
2023-02-15;69
2023-02-14;122
2023-02-13;150
2023-02-12;74
2023-02-11;115
2023-02-10;136
2023-02-09;154
2023-02-08;189
2023-02-07;188
2023-02-06;81
2023-02-05;78
2023-02-04;71
2023-02-03;158
2023-02-02;182
2023-02-01;177
2023-01-31;191
2023-01-30;160
2023-01-29;94
2023-01-28;68
2023-01-27;136
2023-01-26;138
2023-01-25;146
2023-01-24;163
2023-01-23;175
2023-01-22;100
2023-01-21;87
2023-01-20;161
2023-01-19;141
2023-01-18;149
2023-01-17;131
2023-01-16;161
2023-01-15;86
2023-01-14;81
2023-01-13;113
2023-01-12;94
2023-01-11;138
2023-01-10;121
2023-01-09;119
2023-01-08;91
2023-01-07;40
2023-01-06;92
2023-01-05;87
2023-01-04;86
2023-01-03;77
2023-01-02;81
2023-01-01;60
2022-12-31;73
2022-12-30;51
2022-12-29;93
2022-12-28;62
2022-12-27;46
2022-12-26;55
2022-12-25;35
2022-12-24;71
2022-12-23;95
2022-12-22;124
2022-12-21;130
2022-12-20;81
2022-12-19;91
2022-12-18;26
2022-12-17;90
2022-12-16;123
2022-12-15;115
2022-12-14;154
2022-12-13;137
2022-12-12;143
